entity	year	cases	continent
Mexico	1991	5077	North America
Mexico	1990	68782	North America
Mexico	1989	20381	North America
Mexico	1988	3915	North America
Mexico	1987	2776	North America
Mexico	1986	9824	North America
Mexico	1985	23826	North America
Mexico	1984	5158	North America
Mexico	1983	3368	North America
Mexico	1982	6364	North America
Mexico	1981	11136	North America
Mexico	1980	29730	North America
Micronesia	2023	1	Oceania
Micronesia	2022	1	Oceania
Micronesia	2021	NA	Oceania
Micronesia	2020	NA	Oceania
Micronesia	2019	0	Oceania
Micronesia	2018	0	Oceania
Micronesia	2017	0	Oceania
Micronesia	2016	0	Oceania
Micronesia	2015	0	Oceania
Micronesia	2014	140	Oceania
Micronesia	2013	0	Oceania
Micronesia	2012	0	Oceania
Micronesia	2011	0	Oceania
Micronesia	2010	NA	Oceania
Micronesia	2009	0	Oceania
Micronesia	2008	NA	Oceania
Micronesia	2007	0	Oceania
Micronesia	2006	0	Oceania
Micronesia	2005	0	Oceania
Micronesia	2004	0	Oceania
Micronesia	2003	0	Oceania
Micronesia	2002	NA	Oceania
Micronesia	2001	0	Oceania
Micronesia	2000	0	Oceania
Micronesia	1999	0	Oceania
Micronesia	1998	0	Oceania
Micronesia	1997	0	Oceania
Micronesia	1996	NA	Oceania
Micronesia	1995	0	Oceania
Micronesia	1994	930	Oceania
Micronesia	1993	0	Oceania
Micronesia	1992	41	Oceania
Micronesia	1991	0	Oceania
Micronesia	1990	1	Oceania
Micronesia	1989	0	Oceania
Micronesia	1988	0	Oceania
Micronesia	1987	1	Oceania
Micronesia	1986	NA	Oceania
Micronesia	1985	NA	Oceania
Micronesia	1984	NA	Oceania
Micronesia	1983	NA	Oceania
Micronesia	1982	NA	Oceania
Micronesia	1981	NA	Oceania
Micronesia	1980	NA	Oceania
Monaco	2023	0	Europe
Monaco	2022	NA	Europe
Monaco	2021	0	Europe
Monaco	2020	NA	Europe
Monaco	2019	1	Europe
Monaco	2018	0	Europe
Monaco	2017	1	Europe
Monaco	2016	NA	Europe
Monaco	2015	NA	Europe
Monaco	2014	NA	Europe
Monaco	2013	NA	Europe
Monaco	2012	5	Europe
Monaco	2011	NA	Europe
Monaco	2010	NA	Europe
Monaco	2009	NA	Europe
Monaco	2008	NA	Europe
Monaco	2007	NA	Europe
Monaco	2006	NA	Europe
Monaco	2005	NA	Europe
Monaco	2004	NA	Europe
Monaco	2003	0	Europe
Monaco	2002	NA	Europe
Monaco	2001	NA	Europe
Monaco	2000	NA	Europe
Monaco	1999	NA	Europe
Monaco	1998	0	Europe
Monaco	1997	NA	Europe
Monaco	1996	NA	Europe
Monaco	1995	NA	Europe
Monaco	1994	NA	Europe
Monaco	1993	NA	Europe
Monaco	1992	160	Europe
Monaco	1991	NA	Europe
Monaco	1990	0	Europe
Monaco	1989	0	Europe
Monaco	1988	0	Europe
Monaco	1987	0	Europe
Monaco	1986	0	Europe
Monaco	1985	0	Europe
Monaco	1984	0	Europe
Monaco	1983	0	Europe
Monaco	1982	0	Europe
Monaco	1981	12	Europe
Monaco	1980	NA	Europe
Mongolia	2023	0	Asia
Mongolia	2022	46	Asia
Mongolia	2021	NA	Asia
Mongolia	2020	0	Asia
Mongolia	2019	2	Asia
Mongolia	2018	1	Asia
Mongolia	2017	9	Asia
Mongolia	2016	30273	Asia
Mongolia	2015	20359	Asia
Mongolia	2014	0	Asia
Mongolia	2013	0	Asia
Mongolia	2012	0	Asia
Mongolia	2011	0	Asia
Mongolia	2010	7	Asia
Mongolia	2009	8	Asia
Mongolia	2008	31	Asia
Mongolia	2007	12	Asia
Mongolia	2006	26	Asia
Mongolia	2005	0	Asia
Mongolia	2004	0	Asia
Mongolia	2003	18	Asia
Mongolia	2002	1205	Asia
Mongolia	2001	10677	Asia
Mongolia	2000	925	Asia
Mongolia	1999	10	Asia
Mongolia	1998	8	Asia
Mongolia	1997	4	Asia
Mongolia	1996	128	Asia
Mongolia	1995	555	Asia
Mongolia	1994	177	Asia
Mongolia	1993	71	Asia
Mongolia	1992	1069	Asia
Mongolia	1991	656	Asia
Mongolia	1990	296	Asia
Mongolia	1989	2176	Asia
Mongolia	1988	3044	Asia
Mongolia	1987	378	Asia
Mongolia	1986	133	Asia
Mongolia	1985	525	Asia
Mongolia	1984	29738	Asia
Mongolia	1983	1935	Asia
Mongolia	1982	209	Asia
Mongolia	1981	695	Asia
Mongolia	1980	5338	Asia
Montenegro	2023	0	Europe
Montenegro	2022	0	Europe
Montenegro	2021	0	Europe
Montenegro	2020	0	Europe
Montenegro	2019	0	Europe
Montenegro	2018	200	Europe
Montenegro	2017	0	Europe
Montenegro	2016	0	Europe
Montenegro	2015	NA	Europe
Montenegro	2014	NA	Europe
Montenegro	2013	0	Europe
Montenegro	2012	0	Europe
Montenegro	2011	5	Europe
Montenegro	2010	5	Europe
Montenegro	2009	0	Europe
Montenegro	2008	0	Europe
Montenegro	2007	0	Europe
Montenegro	2006	0	Europe
Montenegro	2005	NA	Europe
Montenegro	2004	NA	Europe
Montenegro	2003	NA	Europe
Montenegro	2002	NA	Europe
Montenegro	2001	NA	Europe
Montenegro	2000	NA	Europe
Montenegro	1999	NA	Europe
Montenegro	1998	NA	Europe
Montenegro	1997	NA	Europe
Montenegro	1996	NA	Europe
Montenegro	1995	NA	Europe
Montenegro	1994	NA	Europe
Montenegro	1993	NA	Europe
Montenegro	1992	NA	Europe
Montenegro	1991	NA	Europe
Montenegro	1990	NA	Europe
Montenegro	1989	NA	Europe
Montenegro	1988	NA	Europe
Montenegro	1987	NA	Europe
Montenegro	1986	NA	Europe
Montenegro	1985	NA	Europe
Montenegro	1984	NA	Europe
Montenegro	1983	NA	Europe
Montenegro	1982	NA	Europe
Montenegro	1981	NA	Europe
Montenegro	1980	NA	Europe
Morocco	2023	NA	Africa
Morocco	2022	NA	Africa
Morocco	2021	NA	Africa
Morocco	2020	NA	Africa
Morocco	2019	NA	Africa
Morocco	2018	483	Africa
Morocco	2017	NA	Africa
Morocco	2016	NA	Africa
Morocco	2015	17	Africa
Morocco	2014	10	Africa
Morocco	2013	92	Africa
Morocco	2012	668	Africa
Morocco	2011	982	Africa
Morocco	2010	633	Africa
Morocco	2009	834	Africa
Morocco	2008	1455	Africa
Morocco	2007	2248	Africa
Morocco	2006	1217	Africa
Morocco	2005	NA	Africa
Morocco	2004	6399	Africa
Morocco	2003	10841	Africa
Morocco	2002	6000	Africa
Morocco	2001	2724	Africa
Morocco	2000	7368	Africa
Morocco	1999	10853	Africa
Morocco	1998	7863	Africa
Morocco	1997	2512	Africa
Morocco	1996	1324	Africa
Morocco	1995	2380	Africa
Morocco	1994	3512	Africa
Morocco	1993	8431	Africa
Morocco	1992	6008	Africa
Morocco	1991	2125	Africa
Morocco	1990	1577	Africa
Morocco	1989	1689	Africa
Morocco	1988	2306	Africa
Morocco	1987	26621	Africa
Morocco	1986	15333	Africa
Morocco	1985	4216	Africa
Morocco	1984	11484	Africa
Morocco	1983	80806	Africa
Morocco	1982	53160	Africa
Morocco	1981	109486	Africa
Morocco	1980	86919	Africa
Mozambique	2023	656	Africa
Mozambique	2022	1047	Africa
Mozambique	2021	619	Africa
Mozambique	2020	426	Africa
Mozambique	2019	63	Africa
Mozambique	2018	16	Africa
Mozambique	2017	122	Africa
Mozambique	2016	NA	Africa
Mozambique	2015	79	Africa
Mozambique	2014	9	Africa
Mozambique	2013	8	Africa
Mozambique	2012	145	Africa
Mozambique	2011	177	Africa
Mozambique	2010	2321	Africa
Mozambique	2009	60	Africa
Mozambique	2008	4	Africa
Mozambique	2007	267	Africa
Mozambique	2006	183	Africa
Mozambique	2005	12598	Africa
Mozambique	2004	9396	Africa
Mozambique	2003	28898	Africa
Mozambique	2002	7155	Africa
Mozambique	2001	7085	Africa
Mozambique	2000	7375	Africa
Mozambique	1999	3936	Africa
Mozambique	1998	15693	Africa
Mozambique	1997	15324	Africa
Mozambique	1996	9251	Africa
Mozambique	1995	4166	Africa
Mozambique	1994	9618	Africa
Mozambique	1993	5799	Africa
Mozambique	1992	3092	Africa
Mozambique	1991	5059	Africa
Mozambique	1990	18082	Africa
Mozambique	1989	22832	Africa
Mozambique	1988	12142	Africa
Mozambique	1987	12749	Africa
Mozambique	1986	16109	Africa
Mozambique	1985	16507	Africa
Mozambique	1984	12508	Africa
Mozambique	1983	11734	Africa
Mozambique	1982	11909	Africa
Mozambique	1981	16358	Africa
Mozambique	1980	30070	Africa
Burma (Myanmar)	2023	15	Asia
Burma (Myanmar)	2022	10	Asia
Burma (Myanmar)	2021	8	Asia
Burma (Myanmar)	2020	444	Asia
Burma (Myanmar)	2019	5252	Asia
Burma (Myanmar)	2018	1389	Asia
Burma (Myanmar)	2017	1293	Asia
Burma (Myanmar)	2016	266	Asia
Burma (Myanmar)	2015	6	Asia
Burma (Myanmar)	2014	122	Asia
Burma (Myanmar)	2013	1010	Asia
Burma (Myanmar)	2012	2175	Asia
Burma (Myanmar)	2011	2046	Asia
Burma (Myanmar)	2010	190	Asia
Burma (Myanmar)	2009	329	Asia
Burma (Myanmar)	2008	333	Asia
Burma (Myanmar)	2007	1088	Asia
Burma (Myanmar)	2006	760	Asia
Burma (Myanmar)	2005	314	Asia
Burma (Myanmar)	2004	1329	Asia
Burma (Myanmar)	2003	830	Asia
Burma (Myanmar)	2002	736	Asia
Burma (Myanmar)	2001	2519	Asia
Burma (Myanmar)	2000	845	Asia
Burma (Myanmar)	1999	791	Asia
Burma (Myanmar)	1998	1465	Asia
Burma (Myanmar)	1997	1035	Asia
Burma (Myanmar)	1996	1684	Asia
Burma (Myanmar)	1995	1170	Asia
Burma (Myanmar)	1994	1855	Asia
Burma (Myanmar)	1993	2682	Asia
Burma (Myanmar)	1992	1794	Asia
Burma (Myanmar)	1991	4437	Asia
Burma (Myanmar)	1990	7900	Asia
Burma (Myanmar)	1989	3883	Asia
Burma (Myanmar)	1988	4323	Asia
Burma (Myanmar)	1987	5540	Asia
Burma (Myanmar)	1986	3830	Asia
Burma (Myanmar)	1985	16386	Asia
Burma (Myanmar)	1984	16580	Asia
Burma (Myanmar)	1983	18919	Asia
Burma (Myanmar)	1982	25102	Asia
Burma (Myanmar)	1981	26821	Asia
Burma (Myanmar)	1980	21457	Asia
Namibia	2023	42	Africa
Namibia	2022	31	Africa
Namibia	2021	4	Africa
Namibia	2020	5	Africa
Namibia	2019	12	Africa
Namibia	2018	9	Africa
Namibia	2017	16	Africa
Namibia	2016	40	Africa
Namibia	2015	212	Africa
Namibia	2014	477	Africa
Namibia	2013	1028	Africa
Namibia	2012	86	Africa
Namibia	2011	79	Africa
Namibia	2010	3138	Africa
Namibia	2009	4076	Africa
Namibia	2008	0	Africa
Namibia	2007	21	Africa
Namibia	2006	3	Africa
Namibia	2005	4	Africa
Namibia	2004	4	Africa
Namibia	2003	262	Africa
Namibia	2002	1278	Africa
Namibia	2001	416	Africa
Namibia	2000	469	Africa
Namibia	1999	296	Africa
Namibia	1998	495	Africa
Namibia	1997	5359	Africa
Namibia	1996	4901	Africa
Namibia	1995	1723	Africa
Namibia	1994	133	Africa
Namibia	1993	1328	Africa
Namibia	1992	6874	Africa
Namibia	1991	NA	Africa
Namibia	1990	NA	Africa
Namibia	1989	NA	Africa
Namibia	1988	4482	Africa
Namibia	1987	16874	Africa
Namibia	1986	NA	Africa
Namibia	1985	NA	Africa
Namibia	1984	NA	Africa
Namibia	1983	NA	Africa
Namibia	1982	NA	Africa
Namibia	1981	NA	Africa
Namibia	1980	NA	Africa
Nauru	2023	NA	Oceania
Nauru	2022	NA	Oceania
Nauru	2021	NA	Oceania
Nauru	2020	NA	Oceania
Nauru	2019	0	Oceania
Nauru	2018	NA	Oceania
Nauru	2017	NA	Oceania
Nauru	2016	0	Oceania
Nauru	2015	NA	Oceania
Nauru	2014	NA	Oceania
Nauru	2013	NA	Oceania
Nauru	2012	11	Oceania
Nauru	2011	0	Oceania
Nauru	2010	NA	Oceania
Nauru	2009	0	Oceania
Nauru	2008	0	Oceania
Nauru	2007	0	Oceania
Nauru	2006	0	Oceania
Nauru	2005	0	Oceania
Nauru	2004	0	Oceania
Nauru	2003	NA	Oceania
Nauru	2002	0	Oceania
Nauru	2001	0	Oceania
Nauru	2000	0	Oceania
Nauru	1999	1	Oceania
Nauru	1998	NA	Oceania
Nauru	1997	58	Oceania
Nauru	1996	NA	Oceania
Nauru	1995	0	Oceania
Nauru	1994	NA	Oceania
Nauru	1993	NA	Oceania
Nauru	1992	NA	Oceania
Nauru	1991	NA	Oceania
Nauru	1990	300	Oceania
Nauru	1989	0	Oceania
Nauru	1988	NA	Oceania
Nauru	1987	0	Oceania
Nauru	1986	1	Oceania
Nauru	1985	NA	Oceania
Nauru	1984	NA	Oceania
Nauru	1983	NA	Oceania
Nauru	1982	1	Oceania
Nauru	1981	0	Oceania
Nauru	1980	10	Oceania
Nepal	2023	963	Asia
Nepal	2022	130	Asia
Nepal	2021	143	Asia
Nepal	2020	388	Asia
Nepal	2019	430	Asia
Nepal	2018	260	Asia
Nepal	2017	99	Asia
Nepal	2016	1269	Asia
Nepal	2015	1599	Asia
Nepal	2014	1279	Asia
Nepal	2013	1861	Asia
Nepal	2012	3362	Asia
Nepal	2011	2359	Asia
Nepal	2010	190	Asia
Nepal	2009	189	Asia
Nepal	2008	2089	Asia
Nepal	2007	1415	Asia
Nepal	2006	2838	Asia
Nepal	2005	5023	Asia
Nepal	2004	12074	Asia
Nepal	2003	13344	Asia
Nepal	2002	6749	Asia
Nepal	2001	10849	Asia
Nepal	2000	9397	Asia
Nepal	1999	NA	Asia
Nepal	1998	5771	Asia
Nepal	1997	12677	Asia
Nepal	1996	7213	Asia
Nepal	1995	4810	Asia
Nepal	1994	1401	Asia
Nepal	1993	59	Asia
Nepal	1992	136	Asia
Nepal	1991	93	Asia
Nepal	1990	182	Asia
Nepal	1989	171	Asia
Nepal	1988	193	Asia
Nepal	1987	190	Asia
Nepal	1986	68	Asia
Nepal	1985	952	Asia
Nepal	1984	2042	Asia
Nepal	1983	1117	Asia
Nepal	1982	1268	Asia
Nepal	1981	254	Asia
Nepal	1980	561	Asia
Netherlands	2023	7	Europe
Netherlands	2022	6	Europe
Netherlands	2021	0	Europe
Netherlands	2020	2	Europe
Netherlands	2019	84	Europe
Netherlands	2018	24	Europe
Netherlands	2017	16	Europe
Netherlands	2016	6	Europe
Netherlands	2015	7	Europe
Netherlands	2014	140	Europe
Netherlands	2013	2632	Europe
Netherlands	2012	10	Europe
Netherlands	2011	51	Europe
Netherlands	2010	15	Europe
Netherlands	2009	15	Europe
Netherlands	2008	109	Europe
Netherlands	2007	10	Europe
Netherlands	2006	1	Europe
Netherlands	2005	4	Europe
Netherlands	2004	11	Europe
Netherlands	2003	4	Europe
Netherlands	2002	3	Europe
Netherlands	2001	NA	Europe
Netherlands	2000	1019	Europe
Netherlands	1999	2368	Europe
Netherlands	1998	9	Europe
Netherlands	1997	21	Europe
Netherlands	1996	57	Europe
Netherlands	1995	184	Europe
Netherlands	1994	302	Europe
Netherlands	1993	468	Europe
Netherlands	1992	472	Europe
Netherlands	1991	59	Europe
Netherlands	1990	16	Europe
Netherlands	1989	124	Europe
Netherlands	1988	1519	Europe
Netherlands	1987	227	Europe
Netherlands	1986	90	Europe
Netherlands	1985	24	Europe
Netherlands	1984	82	Europe
Netherlands	1983	480	Europe
Netherlands	1982	95	Europe
Netherlands	1981	77	Europe
Netherlands	1980	178	Europe
New Zealand	2023	NA	Oceania
New Zealand	2022	0	Oceania
New Zealand	2021	0	Oceania
New Zealand	2020	7	Oceania
New Zealand	2019	2189	Oceania
New Zealand	2018	30	Oceania
New Zealand	2017	15	Oceania
New Zealand	2016	103	Oceania
New Zealand	2015	10	Oceania
New Zealand	2014	280	Oceania
New Zealand	2013	8	Oceania
New Zealand	2012	68	Oceania
New Zealand	2011	597	Oceania
New Zealand	2010	43	Oceania
New Zealand	2009	198	Oceania
New Zealand	2008	NA	Oceania
New Zealand	2007	25	Oceania
New Zealand	2006	20	Oceania
New Zealand	2005	20	Oceania
New Zealand	2004	33	Oceania
New Zealand	2003	66	Oceania
New Zealand	2002	21	Oceania
New Zealand	2001	65	Oceania
New Zealand	2000	65	Oceania
New Zealand	1999	106	Oceania
New Zealand	1998	164	Oceania
New Zealand	1997	2041	Oceania
New Zealand	1996	NA	Oceania
New Zealand	1995	NA	Oceania
New Zealand	1994	33	Oceania
New Zealand	1993	69	Oceania
New Zealand	1992	NA	Oceania
New Zealand	1991	9239	Oceania
New Zealand	1990	NA	Oceania
New Zealand	1989	0	Oceania
New Zealand	1988	NA	Oceania
New Zealand	1987	NA	Oceania
New Zealand	1986	NA	Oceania
New Zealand	1985	NA	Oceania
New Zealand	1984	NA	Oceania
New Zealand	1983	NA	Oceania
New Zealand	1982	NA	Oceania
New Zealand	1981	NA	Oceania
New Zealand	1980	NA	Oceania
Nicaragua	2023	0	North America
Nicaragua	2022	0	North America
Nicaragua	2021	0	North America
Nicaragua	2020	0	North America
Nicaragua	2019	0	North America
Nicaragua	2018	0	North America
Nicaragua	2017	0	North America
Nicaragua	2016	0	North America
Nicaragua	2015	0	North America
Nicaragua	2014	0	North America
Nicaragua	2013	0	North America
Nicaragua	2012	0	North America
Nicaragua	2011	0	North America
Nicaragua	2010	0	North America
Nicaragua	2009	0	North America
Nicaragua	2008	0	North America
Nicaragua	2007	0	North America
Nicaragua	2006	0	North America
Nicaragua	2005	0	North America
Nicaragua	2004	0	North America
Nicaragua	2003	0	North America
Nicaragua	2002	0	North America
Nicaragua	2001	0	North America
Nicaragua	2000	0	North America
Nicaragua	1999	0	North America
Nicaragua	1998	0	North America
Nicaragua	1997	0	North America
Nicaragua	1996	0	North America
Nicaragua	1995	5	North America
Nicaragua	1994	3	North America
Nicaragua	1993	339	North America
Nicaragua	1992	2332	North America
Nicaragua	1991	0	North America
Nicaragua	1990	0	North America
Nicaragua	1989	0	North America
Nicaragua	1988	314	North America
Nicaragua	1987	792	North America
Nicaragua	1986	2550	North America
Nicaragua	1985	956	North America
Nicaragua	1984	153	North America
Nicaragua	1983	112	North America
Nicaragua	1982	226	North America
Nicaragua	1981	224	North America
Nicaragua	1980	3784	North America
Niger	2023	1708	Africa
Niger	2022	12898	Africa
Niger	2021	9271	Africa
Niger	2020	2754	Africa
Niger	2019	10321	Africa
Niger	2018	5034	Africa
Niger	2017	1171	Africa
Niger	2016	776	Africa
Niger	2015	7693	Africa
Niger	2014	1142	Africa
Niger	2013	1224	Africa
Niger	2012	272	Africa
Niger	2011	771	Africa
Niger	2010	372	Africa
Niger	2009	801	Africa
Niger	2008	1317	Africa
Niger	2007	282	Africa
Niger	2006	59	Africa
Niger	2005	2183	Africa
Niger	2004	63057	Africa
Niger	2003	54190	Africa
Niger	2002	31584	Africa
Niger	2001	61208	Africa
Niger	2000	21319	Africa
Niger	1999	36156	Africa
Niger	1998	11404	Africa
Niger	1997	32649	Africa
Niger	1996	68921	Africa
Niger	1995	67986	Africa
Niger	1994	48685	Africa
Niger	1993	36557	Africa
Niger	1992	31341	Africa
Niger	1991	90071	Africa
Niger	1990	20463	Africa
Niger	1989	22932	Africa
Niger	1988	16864	Africa
Niger	1987	14290	Africa
Niger	1986	17626	Africa
Niger	1985	64689	Africa
Niger	1984	42199	Africa
Niger	1983	30288	Africa
Niger	1982	39815	Africa
Niger	1981	36139	Africa
Niger	1980	36811	Africa
Nigeria	2023	20143	Africa
Nigeria	2022	23983	Africa
Nigeria	2021	10649	Africa
Nigeria	2020	8877	Africa
Nigeria	2019	28094	Africa
Nigeria	2018	7063	Africa
Nigeria	2017	11190	Africa
Nigeria	2016	17136	Africa
Nigeria	2015	12423	Africa
Nigeria	2014	6855	Africa
Nigeria	2013	52852	Africa
Nigeria	2012	6447	Africa
Nigeria	2011	18843	Africa
Nigeria	2010	8491	Africa
Nigeria	2009	1272	Africa
Nigeria	2008	9960	Africa
Nigeria	2007	2613	Africa
Nigeria	2006	704	Africa
Nigeria	2005	110927	Africa
Nigeria	2004	31521	Africa
Nigeria	2003	141258	Africa
Nigeria	2002	42007	Africa
Nigeria	2001	168107	Africa
Nigeria	2000	212183	Africa
Nigeria	1999	217151	Africa
Nigeria	1998	143098	Africa
Nigeria	1997	21385	Africa
Nigeria	1996	88675	Africa
Nigeria	1995	12393	Africa
Nigeria	1994	106081	Africa
Nigeria	1993	54734	Africa
Nigeria	1992	85965	Africa
Nigeria	1991	44026	Africa
Nigeria	1990	115682	Africa
Nigeria	1989	33678	Africa
Nigeria	1988	75908	Africa
Nigeria	1987	77566	Africa
Nigeria	1986	115743	Africa
Nigeria	1985	161768	Africa
Nigeria	1984	182591	Africa
Nigeria	1983	136778	Africa
Nigeria	1982	139785	Africa
Nigeria	1981	129671	Africa
Nigeria	1980	162106	Africa
Macedonia	2023	1	Europe
Macedonia	2022	0	Europe
Macedonia	2021	1	Europe
Macedonia	2020	0	Europe
Macedonia	2019	1337	Europe
Macedonia	2018	64	Europe
Macedonia	2017	19	Europe
Macedonia	2016	0	Europe
Macedonia	2015	1	Europe
Macedonia	2014	116	Europe
Macedonia	2013	4	Europe
Macedonia	2012	7	Europe
Macedonia	2011	701	Europe
Macedonia	2010	217	Europe
Macedonia	2009	5	Europe
Macedonia	2008	27	Europe
Macedonia	2007	1	Europe
Macedonia	2006	3	Europe
Macedonia	2005	5	Europe
Macedonia	2004	9	Europe
Macedonia	2003	18	Europe
Macedonia	2002	19	Europe
Macedonia	2001	27	Europe
Macedonia	2000	36	Europe
Macedonia	1999	53	Europe
Macedonia	1998	NA	Europe
Macedonia	1997	364	Europe
Macedonia	1996	1056	Europe
Macedonia	1995	217	Europe
Macedonia	1994	229	Europe
Macedonia	1993	2495	Europe
Macedonia	1992	180	Europe
Macedonia	1991	181	Europe
Macedonia	1990	NA	Europe
Macedonia	1989	NA	Europe
Macedonia	1988	NA	Europe
Macedonia	1987	NA	Europe
Macedonia	1986	NA	Europe
Macedonia	1985	NA	Europe
Macedonia	1984	NA	Europe
Macedonia	1983	NA	Europe
Macedonia	1982	NA	Europe
Macedonia	1981	NA	Europe
Macedonia	1980	NA	Europe
Norway	2023	2	Europe
Norway	2022	1	Europe
Norway	2021	0	Europe
Norway	2020	4	Europe
Norway	2019	18	Europe
Norway	2018	12	Europe
Norway	2017	1	Europe
Norway	2016	0	Europe
Norway	2015	14	Europe
Norway	2014	3	Europe
Norway	2013	8	Europe
Norway	2012	4	Europe
Norway	2011	39	Europe
Norway	2010	3	Europe
Norway	2009	2	Europe
Norway	2008	4	Europe
Norway	2007	NA	Europe
Norway	2006	0	Europe
Norway	2005	0	Europe
Norway	2004	7	Europe
Norway	2003	8	Europe
Norway	2002	5	Europe
Norway	2001	4	Europe
Norway	2000	0	Europe
Norway	1999	NA	Europe
Norway	1998	NA	Europe
Norway	1997	11	Europe
Norway	1996	23	Europe
Norway	1995	18	Europe
Norway	1994	6	Europe
Norway	1993	7	Europe
Norway	1992	73	Europe
Norway	1991	17	Europe
Norway	1990	95	Europe
Norway	1989	13	Europe
Norway	1988	133	Europe
Norway	1987	563	Europe
Norway	1986	1219	Europe
Norway	1985	1312	Europe
Norway	1984	1775	Europe
Norway	1983	6181	Europe
Norway	1982	10974	Europe
Norway	1981	4586	Europe
Norway	1980	1322	Europe
Oman	2023	25	Asia
Oman	2022	5	Asia
Oman	2021	0	Asia
Oman	2020	7	Asia
Oman	2019	0	Asia
Oman	2018	0	Asia
Oman	2017	9	Asia
Oman	2016	111	Asia
Oman	2015	0	Asia
Oman	2014	NA	Asia
Oman	2013	0	Asia
Oman	2012	13	Asia
Oman	2011	5	Asia
Oman	2010	3	Asia
Oman	2009	19	Asia
Oman	2008	18	Asia
Oman	2007	24	Asia
Oman	2006	13	Asia
Oman	2005	25	Asia
Oman	2004	18	Asia
Oman	2003	1	Asia
Oman	2002	5	Asia
Oman	2001	15	Asia
Oman	2000	15	Asia
Oman	1999	9	Asia
Oman	1998	5	Asia
Oman	1997	12	Asia
Oman	1996	46	Asia
Oman	1995	68	Asia
Oman	1994	181	Asia
Oman	1993	3108	Asia
Oman	1992	1834	Asia
Oman	1991	220	Asia
Oman	1990	1262	Asia
Oman	1989	4255	Asia
Oman	1988	6052	Asia
Oman	1987	3804	Asia
Oman	1986	2001	Asia
Oman	1985	4161	Asia
Oman	1984	9652	Asia
Oman	1983	9151	Asia
Oman	1982	16645	Asia
Oman	1981	40679	Asia
Oman	1980	10630	Asia
Pakistan	2023	17722	Asia
Pakistan	2022	8378	Asia
Pakistan	2021	10399	Asia
Pakistan	2020	2747	Asia
Pakistan	2019	2066	Asia
Pakistan	2018	33007	Asia
Pakistan	2017	9175	Asia
Pakistan	2016	2703	Asia
Pakistan	2015	386	Asia
Pakistan	2014	1370	Asia
Pakistan	2013	8749	Asia
Pakistan	2012	8046	Asia
Pakistan	2011	4386	Asia
Pakistan	2010	4321	Asia
Pakistan	2009	863	Asia
Pakistan	2008	1129	Asia
Pakistan	2007	2801	Asia
Pakistan	2006	7641	Asia
Pakistan	2005	2981	Asia
Pakistan	2004	4248	Asia
Pakistan	2003	4740	Asia
Pakistan	2002	3903	Asia
Pakistan	2001	3849	Asia
Pakistan	2000	2064	Asia
Pakistan	1999	2940	Asia
Pakistan	1998	2333	Asia
Pakistan	1997	1848	Asia
Pakistan	1996	1090	Asia
Pakistan	1995	1720	Asia
Pakistan	1994	1421	Asia
Pakistan	1993	1967	Asia
Pakistan	1992	2967	Asia
Pakistan	1991	617	Asia
Pakistan	1990	21785	Asia
Pakistan	1989	2349	Asia
Pakistan	1988	55543	Asia
Pakistan	1987	45996	Asia
Pakistan	1986	42304	Asia
Pakistan	1985	26686	Asia
Pakistan	1984	17322	Asia
Pakistan	1983	21004	Asia
Pakistan	1982	19890	Asia
Pakistan	1981	29010	Asia
Pakistan	1980	28573	Asia
Palau	2023	0	Oceania
Palau	2022	0	Oceania
Palau	2021	NA	Oceania
Palau	2020	NA	Oceania
Palau	2019	NA	Oceania
Palau	2018	NA	Oceania
